playerID,Starting Year,Last Year,Full Name,pos,MVP,height,weight,college,birthDate,deathDate,race,Year Inducted,Total GP,Total GS,Total Minutes,Total Points,Total Off. Rebounds,Total Def. Rebounds,Total Rebounds,Total Assists,Total Steals,Total Blocks,Total Turnovers,Total PF,Total FG Attempted,Total FG Made,Total FT Attempted,Total FT Made,Total Three Attempted,Total Three Made,Total FG Points,Total Three Made Points,Total FG %,Total FT %,Total Three %,Years Played,GP per Year,Minutes per Game,Points per Game,O. Rebounds per Game,D. Rebounds per Game,Rebounds per Game,Assists per Game,Steals per Game,Blocks per Game,Turnovers per Game,PF per Game
mikange01,1946,1955,George Lawrence Mikan,C,0,82.0,230.0,DePaul,6/18/1924,6/1/2005,W,1959.0,619,0,9850,14098,0,0,4832,1400,0,0,0,2498,10177,4899,5548,4300,0,0,9798,0,0.4813795814090596,0.7750540735400144,,10,61.9,15.91276252019386,22.775444264943456,0.0,0.0,7.806138933764136,2.261712439418417,0.0,0.0,0.0,4.035541195476575
mikkeve01,1949,1958,Arild Verner Agerskov Mikkelsen,F-C,0,79.0,225.0,Hamline,10/21/1928,0000-00-00,W,1995.0,784,0,20545,11204,0,0,6525,1667,0,0,0,3209,9811,3943,4320,3318,0,0,7886,0,0.4018958312098665,0.7680555555555556,,10,78.4,26.205357142857142,14.290816326530612,0.0,0.0,8.322704081632653,2.126275510204082,0.0,0.0,0.0,4.093112244897959
millere01,1987,2004,Reginald Wayne Miller,G-F,0,79.0,185.0,UCLA,8/24/1965,0000-00-00,B,2012.0,1533,0,52930,28251,960,3638,4598,4498,1651,333,2666,3006,19594,9182,7888,7007,7306,2880,18364,8640,0.46861284066550984,0.8883113590263692,0.3941965507801807,18,85.16666666666667,34.527071102413565,18.428571428571427,0.6262230919765166,2.3731245923026747,2.9993476842791913,2.934116112198304,1.076973255055447,0.2172211350293542,1.7390737116764514,1.9608610567514677
monroea01,1967,1979,Vernon Earl Monroe,G,0,75.0,185.0,Winston-Salem State,11/21/1944,0000-00-00,B,1990.0,1008,0,32351,18925,270,1028,3062,3858,491,132,311,2632,16190,7473,4939,3979,0,0,14946,0,0.4615812229771464,0.8056286697712087,,13,77.53846153846153,32.09424603174603,18.77480158730159,0.26785714285714285,1.0198412698412698,3.0376984126984126,3.8273809523809526,0.4871031746031746,0.13095238095238096,0.30853174603174605,2.611111111111111
mullich01,1985,2000,Christopher Paul Mullin,F-G,0,78.0,200.0,St. John's (NY),7/30/1963,0000-00-00,W,2011.0,1057,0,34220,18893,1072,3199,4271,3598,1604,594,2451,2195,13983,7106,4391,3799,2284,882,14212,2646,0.5081885146249017,0.865178774766568,0.3861646234676007,16,66.0625,32.37464522232734,17.874172185430464,1.0141911069063387,3.0264900662251657,4.040681173131504,3.403973509933775,1.5175023651844843,0.5619678334910123,2.3188268684957425,2.076631977294229
murphca01,1970,1982,Calvin Jerome Murphy,G,0,69.0,165.0,Niagara,5/9/1948,0000-00-00,B,1993.0,1053,0,32267,18894,530,999,2181,4615,1244,55,886,3447,15847,7635,4041,3610,86,14,15270,42,0.48179466145011673,0.8933432318732987,0.16279069767441862,13,81.0,30.64292497625831,17.943019943019944,0.50332383665717,0.9487179487179487,2.0712250712250713,4.382716049382716,1.1813865147198481,0.052231718898385564,0.8414055080721747,3.2735042735042734
olajuha01,1984,2001,Hakeem Abdul Olajuwon,C,1,82.0,250.0,Houston,1/21/1963,0000-00-00,B,2008.0,1383,0,49971,30701,4505,10863,15368,3516,2407,4302,4091,4945,23838,12253,8655,6166,142,29,24506,87,0.5140112425539055,0.712420566146736,0.20422535211267606,18,76.83333333333333,36.13232104121475,22.19884309472162,3.257411424439624,7.854663774403471,11.112075198843094,2.542299349240781,1.740419378163413,3.110629067245119,2.958062183658713,3.5755603759942156
parisro01,1976,1996,Robert Lee Parish,C,0,84.0,230.0,Centenary,8/30/1953,0000-00-00,B,2003.0,1795,0,51881,26154,5169,11311,16480,2414,1364,2670,3548,5060,20153,10746,6464,4662,7,0,21492,0,0.5332208604178038,0.7212252475247525,0.0,21,85.47619047619048,28.903064066852366,14.570473537604457,2.87966573816156,6.301392757660167,9.181058495821727,1.3448467966573816,0.7598885793871867,1.4874651810584958,1.9766016713091923,2.818941504178273
petrodr01,1989,1992,Drazen Petrovic,G,0,77.0,195.0,Zagreb,10/22/1964,6/7/1993,W,2002.0,319,0,8278,4758,256,464,720,743,277,28,646,819,3620,1824,1015,844,617,266,3648,798,0.5038674033149171,0.8315270935960591,0.43111831442463533,4,79.75,25.94984326018809,14.915360501567399,0.8025078369905956,1.4545454545454546,2.25705329153605,2.329153605015674,0.8683385579937304,0.0877742946708464,2.0250783699059562,2.5673981191222572
pettibo01,1954,1964,Robert E. Lee Pettit,F-C,2,81.0,205.0,Louisiana State,12/12/1932,0000-00-00,W,1971.0,880,0,34235,23120,0,0,14153,2610,0,0,0,2806,18706,8115,9034,6890,0,0,16230,0,0.4338180263017214,0.7626743413770202,,11,80.0,38.90340909090909,26.272727272727273,0.0,0.0,16.082954545454545,2.965909090909091,0.0,0.0,0.0,3.1886363636363635
phillan01,1947,1957,Andrew Michael Phillip,G-F,0,74.0,195.0,Illinois,3/7/1922,4/28/2001,W,1961.0,698,0,14112,6090,0,0,2224,3610,0,0,0,1872,6104,2210,2418,1670,0,0,4420,0,0.36205766710353865,0.6906534325889164,,11,63.45454545454545,20.21776504297994,8.724928366762178,0.0,0.0,3.1862464183381087,5.171919770773639,0.0,0.0,0.0,2.681948424068768
pippesc01,1987,2003,Scottie Pippen,F-G,0,79.0,210.0,Central Arkansas,9/25/1965,0000-00-00,B,2010.0,1386,0,49174,22582,2534,6543,9077,7183,2702,1132,3859,4015,18709,8755,5504,3894,3662,1178,17510,3534,0.4679565984285638,0.7074854651162791,0.3216821409066084,17,81.52941176470588,35.47907647907648,16.292929292929294,1.8282828282828283,4.720779220779221,6.549062049062049,5.182539682539683,1.9494949494949494,0.8167388167388168,2.7842712842712842,2.8968253968253967
pollaji01,1947,1954,James Clifford Pollard,F-C-G,0,75.5,185.0,Stanford,7/9/1922,1/22/1993,W,1978.0,579,0,11115,7622,0,0,2894,1676,0,0,0,1497,7408,3006,2172,1610,0,0,6012,0,0.40577753779697623,0.7412523020257827,,8,72.375,19.196891191709845,13.164075993091537,0.0,0.0,4.998272884283247,2.894645941278066,0.0,0.0,0.0,2.5854922279792745
ramsefr01,1954,1963,Frank Vernon Ramsey,F-G,0,75.0,185.0,Kentucky,7/13/1931,0000-00-00,W,1982.0,721,0,17726,9709,0,0,3904,1285,0,0,0,2520,8487,3418,3559,2873,0,0,6836,0,0.4027335925533168,0.8072492273110424,,10,72.1,24.58529819694868,13.466019417475728,0.0,0.0,5.414701803051318,1.782246879334258,0.0,0.0,0.0,3.495145631067961
reedwi01,1964,1973,Willis Reed,C-F,1,81.0,235.0,Grambling,6/25/1942,0000-00-00,B,1982.0,728,0,25714,13541,51,112,9215,1335,14,21,0,2686,11405,5429,3583,2683,0,0,10858,0,0.47601928978518193,0.7488138431481999,,10,72.8,35.32142857142857,18.600274725274726,0.07005494505494506,0.15384615384615385,12.657967032967033,1.8337912087912087,0.019230769230769232,0.028846153846153848,0.0,3.6895604395604398
risenar01,1945,1957,Arnold D. Risen,C-F,0,81.0,200.0,Ohio State,10/9/1924,0000-00-00,W,1998.0,833,0,13713,10224,0,0,5572,1144,0,0,0,2929,7534,3503,4663,3218,0,0,7006,0,0.46495885319883196,0.6901136607334334,,13,64.07692307692308,16.462184873949578,12.273709483793517,0.0,0.0,6.689075630252101,1.3733493397358945,0.0,0.0,0.0,3.516206482593037
roberos01,1960,1973,Oscar Palmer Robertson,G-F,1,77.0,205.0,Cincinnati,11/24/1938,0000-00-00,B,1980.0,1126,0,47559,28620,86,247,8382,10656,92,8,0,3198,21086,10183,9840,8254,0,0,20366,0,0.4829270606089348,0.8388211382113822,,14,80.42857142857143,42.237122557726465,25.41740674955595,0.0763765541740675,0.21936056838365897,7.44404973357016,9.463587921847246,0.08170515097690942,0.007104795737122558,0.0,2.8401420959147425
robinda01,1989,2002,David Maurice Robinson,C,1,85.0,235.0,Navy,8/6/1965,0000-00-00,B,2009.0,1110,0,38492,23012,3450,8348,11798,2721,1539,3266,2697,3258,15825,8133,9167,6719,115,27,16266,81,0.5139336492890996,0.7329551652667176,0.23478260869565218,14,79.28571428571429,34.677477477477474,20.73153153153153,3.108108108108108,7.52072072072072,10.628828828828828,2.4513513513513514,1.3864864864864865,2.9423423423423425,2.4297297297297296,2.9351351351351354
rodmade01,1986,1999,Dennis Keith Rodman,F,0,79.0,210.0,SE Oklahoma State,5/13/1961,0000-00-00,B,2011.0,1080,0,33628,7764,4955,8675,13630,1805,717,628,1742,3473,6212,3208,2184,1259,402,89,6416,267,0.5164198325820991,0.5764652014652014,0.22139303482587064,14,77.14285714285714,31.137037037037036,7.188888888888889,4.587962962962963,8.032407407407407,12.62037037037037,1.6712962962962963,0.6638888888888889,0.5814814814814815,1.612962962962963,3.2157407407407406
russebi01,1956,1968,William Felton Russell,C,5,81.0,215.0,San Francisco,2/12/1934,0000-00-00,B,1975.0,1128,0,48223,17195,0,0,25724,4870,0,0,0,3128,15265,6690,6720,3815,0,0,13380,0,0.43825745168686536,0.5677083333333334,,13,86.76923076923077,42.7508865248227,15.243794326241135,0.0,0.0,22.80496453900709,4.317375886524823,0.0,0.0,0.0,2.773049645390071
sabonar01,1995,2002,Arvydas Romas Sabonis,C,0,87.0,279.0,none,12/19/1964,0000-00-00,W,2011.0,521,0,12842,6246,806,3008,3814,1061,418,542,919,1465,4651,2304,1887,1487,462,151,4608,453,0.4953773382068372,0.7880233174350821,0.3268398268398268,8,65.125,24.648752399232247,11.988483685220729,1.5470249520153552,5.773512476007678,7.320537428023033,2.036468330134357,0.8023032629558541,1.0403071017274472,1.7639155470249521,2.8119001919385798
sampsra01,1983,1991,Ralph Lee Sampson,C-F,0,88.0,228.0,Virginia,7/7/1960,0000-00-00,B,2012.0,494,0,14898,7750,1298,3113,4411,1147,425,809,1486,1747,6581,3207,1988,1323,66,13,6414,39,0.4873119586688953,0.6654929577464789,0.19696969696969696,9,54.888888888888886,30.157894736842106,15.68825910931174,2.6275303643724697,6.301619433198381,8.929149797570851,2.3218623481781377,0.8603238866396761,1.6376518218623481,3.0080971659919027,3.5364372469635628
schaydo01,1948,1963,Adolph Schayes,F-C,0,79.0,195.0,NYU,5/19/1928,0000-00-00,W,1973.0,1162,0,32487,21220,0,0,12307,3329,0,0,0,4020,16938,6743,9191,7734,0,0,13486,0,0.3980989491085134,0.8414753563268415,,16,72.625,27.957831325301203,18.261617900172116,0.0,0.0,10.591222030981067,2.8648881239242683,0.0,0.0,0.0,3.459552495697074
sharmbi01,1950,1961,William Walton Sharman,G,0,73.0,175.0,USC,5/25/1926,0000-00-00,W,1976.0,808,0,24712,14218,0,0,3107,2339,0,0,0,2175,12518,5335,4002,3547,8,1,10670,3,0.42618629173989453,0.8863068465767117,0.125,12,67.33333333333333,30.584158415841586,17.596534653465348,0.0,0.0,3.8452970297029703,2.89480198019802,0.0,0.0,0.0,2.6918316831683167
stockjo01,1984,2002,John Houston Stockton,G,0,73.0,170.0,Gonzaga,3/26/1962,0000-00-00,W,2009.0,1686,0,54162,22147,1128,3531,4659,17645,3603,365,4761,4481,15467,7894,6555,5403,2544,956,15788,2868,0.510376931531648,0.8242562929061785,0.3757861635220126,19,88.73684210526316,32.12455516014235,13.135824436536181,0.6690391459074733,2.0943060498220643,2.763345195729537,10.465599051008304,2.1370106761565837,0.21648873072360617,2.823843416370107,2.6577698695136416
stokema01,1955,1957,Maurice Stokes,F-C,0,79.0,232.0,St. Francis (PA),6/17/1933,4/6/1970,B,2004.0,203,0,7583,3327,0,0,3507,1064,0,0,0,792,3579,1254,1172,819,0,0,2508,0,0.3503772003352892,0.6988054607508533,,3,67.66666666666667,37.354679802955665,16.389162561576356,0.0,0.0,17.275862068965516,5.241379310344827,0.0,0.0,0.0,3.9014778325123154
thomais01,1981,1993,Isiah Lord Thomas,G,0,73.0,180.0,Indiana,4/30/1961,0000-00-00,B,2000.0,1090,0,39732,21083,1085,2917,4002,10048,2095,287,4051,3334,17773,8019,6005,4566,1607,479,16038,1437,0.45119000731446574,0.7603663613655287,0.29807093963907905,13,83.84615384615384,36.45137614678899,19.342201834862387,0.9954128440366973,2.6761467889908257,3.671559633027523,9.218348623853212,1.9220183486238531,0.26330275229357797,3.71651376146789,3.0587155963302752
thompda01,1975,1983,David O'Neil Thompson,G-F,0,76.0,195.0,North Carolina State,7/13/1954,0000-00-00,B,1996.0,632,0,20885,14384,1039,1605,2644,2079,635,541,1492,1706,10708,5396,4563,3564,105,28,10792,84,0.5039223010833022,0.7810650887573964,0.26666666666666666,9,70.22222222222223,33.04588607594937,22.759493670886076,1.643987341772152,2.5395569620253164,4.1835443037974684,3.2895569620253164,1.004746835443038,0.8560126582278481,2.3607594936708862,2.699367088607595
thompjo01,1964,1965,John R. Thompson,F,0,82.0,225.0,Providence,9/2/1941,0000-00-00,B,1962.0,80,0,803,275,0,0,276,20,0,0,0,160,253,101,118,73,0,0,202,0,0.39920948616600793,0.6186440677966102,,2,40.0,10.0375,3.4375,0.0,0.0,3.45,0.25,0.0,0.0,0.0,2.0
thurmna01,1963,1976,Nathaniel Thurmond,C-F,0,83.0,225.0,Bowling Green,7/25/1941,0000-00-00,B,1985.0,1045,0,38750,15403,806,1970,15565,2800,136,604,0,2890,14015,5900,5424,3603,0,0,11800,0,0.4209775240813414,0.6642699115044248,,14,74.64285714285714,37.08133971291866,14.739712918660286,0.7712918660287081,1.8851674641148326,14.894736842105264,2.6794258373205744,0.13014354066985645,0.5779904306220096,0.0,2.7655502392344498
twymaja01,1955,1965,John Kennedy Twyman,F-G,0,78.0,210.0,Cincinnati,5/11/1934,5/30/2012,W,1983.0,857,0,27242,16461,0,0,5679,1923,0,0,0,2913,14429,6482,4484,3497,0,0,12964,0,0.44923418116293573,0.7798840321141838,,11,77.9090909090909,31.787631271878645,19.20770128354726,0.0,0.0,6.626604434072346,2.243873978996499,0.0,0.0,0.0,3.3990665110851808
unselwe01,1968,1980,Westley Sissel Unseld,C-F,1,79.0,245.0,Louisville,3/14/1946,0000-00-00,B,1988.0,1103,0,40721,11884,2391,5716,15546,4275,695,422,648,3133,9626,4882,3361,2117,7,3,9764,9,0.5071680864325784,0.6298720618863434,0.42857142857142855,13,84.84615384615384,36.918404351767904,10.774252039891206,2.1677243880326382,5.182230281051678,14.094288304623753,3.8757932910244786,0.6300997280145059,0.3825929283771532,0.5874886672710788,2.8404351767905713
walkech01,1962,1974,Chester Walker,F-G,0,78.0,200.0,Bradley,2/22/1940,0000-00-00,B,2012.0,1137,0,37121,20747,281,678,8051,2338,140,12,0,3013,16159,7563,7073,5621,0,0,15126,0,0.4680363883903707,0.7947122861586314,,13,87.46153846153847,32.64819700967458,18.247141600703607,0.24714160070360597,0.5963060686015831,7.080914687774846,2.0562884784520667,0.12313104661389622,0.010554089709762533,0.0,2.6499560246262095
waltobi01,1974,1986,William Theodore Walton,C-F,1,83.0,210.0,UCLA,11/5/1952,0000-00-00,W,1993.0,517,0,14447,6743,1198,4169,5367,1735,412,1117,901,1447,5338,2782,1784,1179,5,0,5564,0,0.5211689771449981,0.6608744394618834,0.0,13,39.76923076923077,27.943907156673113,13.042553191489361,2.3172147001934236,8.063829787234043,10.381044487427467,3.355899419729207,0.7969052224371374,2.160541586073501,1.7427466150870405,2.7988394584139265
wanzebo01,1947,1956,Robert Francis Wanzer,G,0,72.0,170.0,Seton Hall,6/4/1921,0000-00-00,W,1987.0,657,0,12838,7711,0,0,2165,1964,0,0,0,1436,6170,2515,3314,2681,0,0,5030,0,0.40761750405186387,0.8089921544960772,,10,65.7,19.540334855403348,11.736681887366819,0.0,0.0,3.295281582952816,2.989345509893455,0.0,0.0,0.0,2.1856925418569255
westje01,1960,1973,Jerry Alan West,G-F,0,74.0,175.0,West Virginia,5/28/1938,0000-00-00,W,1980.0,1085,0,42892,29649,30,88,6221,7211,81,23,0,2886,22492,10638,10307,8373,0,0,21276,0,0.4729681664591855,0.8123605316775008,,14,77.5,39.53179723502304,27.32626728110599,0.027649769585253458,0.08110599078341015,5.733640552995392,6.646082949308756,0.07465437788018434,0.02119815668202765,0.0,2.6599078341013827
wilkeja01,1974,1985,Jamaal Abdul-Lateef Wilkes,F-G,0,78.0,190.0,UCLA,5/2/1953,0000-00-00,B,2012.0,941,0,31074,16464,1878,3957,5835,2296,1186,315,1356,2622,14160,7011,3222,2435,58,7,14022,21,0.4951271186440678,0.7557417752948479,0.1206896551724138,12,78.41666666666667,33.02231668437832,17.496280552603615,1.995749202975558,4.20510095642933,6.200850159404888,2.4399574920297558,1.2603613177470776,0.33475026567481403,1.441020191285866,2.786397449521785
wilkele01,1960,1974,Leonard Randolph Wilkens,G,0,73.0,180.0,Providence,10/28/1937,0000-00-00,B,1989.0,1141,0,40467,18803,118,279,5403,7583,174,26,0,3543,15226,6548,7380,5707,0,0,13096,0,0.4300538552476028,0.7733062330623306,,15,76.06666666666666,35.466257668711656,16.479404031551272,0.10341805433829973,0.24452234881682736,4.7353198948290975,6.64592462751972,0.15249780893952672,0.022787028921998246,0.0,3.105170902716915
wilkido01,1982,1998,Jacques Dominique Wilkins,F-G,0,79.0,200.0,Georgia,1/12/1960,0000-00-00,B,2006.0,1130,0,40285,28091,3108,4436,7544,2820,1451,677,2822,2184,22790,10478,7882,6397,2327,738,20956,2214,0.45976305397103995,0.8115960416138036,0.31714654061022773,17,66.47058823529412,35.650442477876105,24.85929203539823,2.7504424778761063,3.9256637168141593,6.676106194690266,2.495575221238938,1.284070796460177,0.5991150442477876,2.4973451327433627,1.9327433628318584
woodejo01,1937,1938,John Robert Wooden,G,0,70.0,183.0,Purdue,10/14/1910,6/4/2010,W,1960.0,25,0,0,247,0,0,0,0,0,0,0,0,0,84,0,79,0,0,168,0,inf,inf,,2,12.5,0.0,9.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
worthja01,1982,1993,James Ager Worthy,F,0,81.0,225.0,North Carolina,2/27/1961,0000-00-00,B,2003.0,1069,0,35298,19342,1818,3637,5455,3254,1218,720,2157,2327,15533,8145,3836,2921,553,131,16290,393,0.5243674756969033,0.7614702815432742,0.23688969258589512,12,89.08333333333333,33.01964452759589,18.09354536950421,1.7006548175865295,3.402245088868101,5.10289990645463,3.0439663236669783,1.1393826005612722,0.6735266604303087,2.0177736202057996,2.176800748362956
yardlge01,1953,1961,George Harry Yardley,F-G,0,77.0,190.0,Stanford,11/3/1928,8/12/2004,W,1996.0,543,0,18408,10478,0,0,4849,992,0,0,0,1664,8754,3690,3931,3084,37,14,7380,42,0.42152159013022616,0.7845331976596286,0.3783783783783784,9,60.333333333333336,33.90055248618785,19.296500920810313,0.0,0.0,8.930018416206261,1.8268876611418048,0.0,0.0,0.0,3.0644567219152856
