playerID,Starting Year,Last Year,Full Name,pos,MVP,height,weight,college,birthDate,deathDate,race,Year Inducted,Total GP,Total GS,Total Minutes,Total Points,Total Off. Rebounds,Total Def. Rebounds,Total Rebounds,Total Assists,Total Steals,Total Blocks,Total Turnovers,Total PF,Total FG Attempted,Total FG Made,Total FT Attempted,Total FT Made,Total Three Attempted,Total Three Made,Total FG Points,Total Three Made Points,Total FG %,Total FT %,Total Three %,Years Played,GP per Year,Minutes per Game,Points per Game,O. Rebounds per Game,D. Rebounds per Game,Rebounds per Game,Assists per Game,Steals per Game,Blocks per Game,Turnovers per Game,PF per Game
banksma01,2003,2010,Arthur LeMarcus Banks,G,0,74.0,200.0,UNLV,11/19/1981,0000-00-00,B,,362,0,5748,2115,103,437,540,744,272,58,445,702,1765,761,603,463,397,130,1522,390,0.4311614730878187,0.7678275290215588,0.327455919395466,8,45.25,15.878453038674033,5.842541436464089,0.2845303867403315,1.207182320441989,1.4917127071823204,2.0552486187845305,0.7513812154696132,0.16022099447513813,1.229281767955801,1.9392265193370166
bankswa01,1970,1970,Walker Burrell Banks,C,0,82.0,205.0,Western Kentucky,8/26/1947,0000-00-00,B,,16,0,154,41,19,30,49,8,0,0,16,34,34,17,17,7,0,0,34,0,0.5,0.4117647058823529,,1,16.0,9.625,2.5625,1.1875,1.875,3.0625,0.5,0.0,0.0,1.0,2.125
bannike01,1984,1990,Kenneth Darnell Bannister,F-C,0,81.0,235.0,St. Augustine,4/1/1960,0000-00-00,B,,253,0,3867,1501,276,617,893,111,109,80,347,669,1202,586,669,329,4,0,1172,0,0.4875207986688852,0.49177877428998507,0.0,7,36.142857142857146,15.284584980237154,5.932806324110672,1.0909090909090908,2.438735177865613,3.5296442687747036,0.43873517786561267,0.4308300395256917,0.31620553359683795,1.3715415019762847,2.644268774703557
bantomi01,1973,1981,Michael Allen Bantom,F-C,0,81.0,200.0,St. Joseph's (PA),12/3/1951,0000-00-00,B,,735,0,20289,8746,1685,2940,4625,1656,650,490,976,2586,7507,3516,2487,1711,15,3,7032,9,0.4683628613294259,0.6879774829111379,0.2,9,81.66666666666667,27.60408163265306,11.899319727891157,2.292517006802721,4.0,6.292517006802721,2.253061224489796,0.8843537414965986,0.6666666666666666,1.327891156462585,3.5183673469387755
barbole01,2003,2011,Leandro Mateus Barbosa,G,0,75.0,176.0,none,11/28/1982,0000-00-00,B,,663,0,16204,8068,266,1211,1477,1558,596,94,964,1464,6581,3006,1398,1142,2376,914,6012,2742,0.456769487919769,0.8168812589413448,0.3846801346801347,9,73.66666666666667,24.440422322775262,12.16892911010558,0.40120663650075417,1.8265460030165912,2.2277526395173455,2.349924585218703,0.8989441930618401,0.14177978883861236,1.453996983408748,2.2081447963800906
bardost01,1991,1995,Stephen Dean Bardo,G,0,77.0,190.0,Illinois,4/5/1968,0000-00-00,B,,33,0,299,73,13,47,60,44,12,4,22,45,85,28,23,16,10,1,56,3,0.32941176470588235,0.6956521739130435,0.1,5,6.6,9.06060606060606,2.212121212121212,0.3939393939393939,1.4242424242424243,1.8181818181818181,1.3333333333333333,0.36363636363636365,0.12121212121212122,0.6666666666666666,1.3636363636363635
bareajo01,2006,2011,Jose Juan Barea Mora,G,0,71.0,175.0,Northeastern,6/26/1984,0000-00-00,W,,395,20,7208,3017,121,612,733,1276,149,15,532,558,2679,1149,549,436,794,283,2298,849,0.42889137737961924,0.7941712204007286,0.35642317380352645,6,65.83333333333333,18.248101265822786,7.637974683544304,0.30632911392405066,1.549367088607595,1.8556962025316455,3.230379746835443,0.37721518987341773,0.0379746835443038,1.3468354430379748,1.4126582278481012
bargnan01,2006,2011,Andrea Bargnani,F,0,84.0,225.0,none,10/26/1985,0000-00-00,W,,409,97,12415,6236,379,1619,1998,514,175,365,680,1090,5193,2284,1355,1116,1516,552,4568,1656,0.4398228384363566,0.8236162361623616,0.3641160949868074,6,68.16666666666667,30.35452322738386,15.246943765281173,0.9266503667481663,3.958435207823961,4.885085574572127,1.256723716381418,0.4278728606356968,0.8924205378973105,1.662591687041565,2.665036674816626
barketo01,1976,1978,Thomas Kevin Barker,C-F,0,83.0,225.0,Hawaii,3/11/1955,0000-00-00,B,,98,0,1830,639,156,364,520,75,43,52,34,299,592,250,201,139,0,0,500,0,0.4222972972972973,0.6915422885572139,,3,32.666666666666664,18.6734693877551,6.520408163265306,1.5918367346938775,3.7142857142857144,5.3061224489795915,0.7653061224489796,0.4387755102040816,0.5306122448979592,0.3469387755102041,3.0510204081632653
barkler01,2000,2001,Erick Barkley,G,0,73.0,177.0,St. John's (NY),2/21/1978,0000-00-00,B,,27,0,266,77,5,16,21,40,19,1,17,31,90,32,10,9,15,4,64,12,0.35555555555555557,0.9,0.26666666666666666,2,13.5,9.851851851851851,2.8518518518518516,0.18518518518518517,0.5925925925925926,0.7777777777777778,1.4814814814814814,0.7037037037037037,0.037037037037037035,0.6296296296296297,1.1481481481481481
barnema01,1974,1979,Marvin Jerome Barnes,F-C,0,80.0,210.0,Providence,7/27/1952,0000-00-00,B,,325,0,9725,5342,1030,1984,3014,667,385,457,797,1222,4609,2220,1292,899,14,3,4440,9,0.48166630505532654,0.6958204334365325,0.21428571428571427,6,54.166666666666664,29.923076923076923,16.436923076923076,3.169230769230769,6.104615384615385,9.273846153846154,2.0523076923076924,1.1846153846153846,1.406153846153846,2.4523076923076923,3.76
barnema02,2003,2011,Matt Kelly Barnes,F,0,79.0,235.0,UCLA,3/9/1980,0000-00-00,B,,606,30,12898,4379,752,1958,2710,1037,426,234,733,1400,3667,1625,904,659,1434,470,3250,1410,0.44314153258794653,0.7289823008849557,0.3277545327754533,9,67.33333333333333,21.283828382838283,7.226072607260726,1.2409240924092408,3.231023102310231,4.471947194719472,1.7112211221122111,0.7029702970297029,0.38613861386138615,1.2095709570957096,2.31023102310231
barnena01,1975,1975,Nathaniel Barnett,G,0,75.0,175.0,Akron,1/29/1953,0000-00-00,B,,12,0,73,27,3,5,8,8,3,1,8,22,26,12,8,3,1,0,24,0,0.46153846153846156,0.375,0.0,1,12.0,6.083333333333333,2.25,0.25,0.4166666666666667,0.6666666666666666,0.6666666666666666,0.25,0.08333333333333333,0.6666666666666666,1.8333333333333333
barnhno01,1976,1976,Norton Barnhill,G,0,76.0,205.0,Washington State,7/15/1953,0000-00-00,B,,4,0,10,4,2,1,3,1,0,0,0,5,6,2,0,0,0,0,4,0,0.3333333333333333,,,1,4.0,2.5,1.0,0.5,0.25,0.75,0.25,0.0,0.0,0.0,1.25
barrean01,2004,2007,Andre Rashawd Barrett,G,0,70.0,172.0,Seton Hall,2/21/1982,0000-00-00,B,,67,0,820,219,21,50,71,135,29,1,46,69,241,89,33,24,69,17,178,51,0.36929460580912865,0.7272727272727273,0.2463768115942029,4,16.75,12.238805970149254,3.2686567164179103,0.31343283582089554,0.746268656716418,1.0597014925373134,2.014925373134328,0.43283582089552236,0.014925373134328358,0.6865671641791045,1.0298507462686568
barrmi01,1972,1976,Michael J. Barr,G,0,75.0,180.0,Duquesne,10/19/1950,0000-00-00,W,,327,0,6980,1940,197,500,697,933,235,48,465,651,1699,811,408,308,27,10,1622,30,0.47733961153619775,0.7549019607843137,0.37037037037037035,5,65.4,21.345565749235472,5.9327217125382266,0.6024464831804281,1.529051987767584,2.1314984709480123,2.853211009174312,0.7186544342507645,0.14678899082568808,1.4220183486238531,1.9908256880733946
barrmo01,1970,1970,Thomas L. Barr,G,0,76.0,195.0,Duquesne,6/19/1944,0000-00-00,W,,31,0,145,61,0,0,20,28,0,0,0,27,62,25,13,11,0,0,50,0,0.4032258064516129,0.8461538461538461,,1,31.0,4.67741935483871,1.967741935483871,0.0,0.0,0.6451612903225806,0.9032258064516129,0.0,0.0,0.0,0.8709677419354839
barroda01,1989,2003,Dana Bruce Barros,G,0,71.0,163.0,Boston College,4/13/1967,0000-00-00,B,,881,0,19744,9033,234,1398,1632,2863,752,46,1230,1094,7243,3334,1468,1258,2691,1107,6668,3321,0.46030650283031893,0.8569482288828338,0.411371237458194,15,58.733333333333334,22.41089670828604,10.253121452894439,0.2656072644721907,1.58683314415437,1.8524404086265607,3.249716231555051,0.8535754824063564,0.05221339387060159,1.3961407491486946,1.2417707150964812
barroea01,2005,2011,Earl Daniel Barron,C,0,84.0,245.0,Memphis,8/14/1981,0000-00-00,B,,113,7,1685,569,152,251,403,54,37,22,91,224,597,225,162,118,14,1,450,3,0.3768844221105528,0.7283950617283951,0.07142857142857142,7,16.142857142857142,14.91150442477876,5.035398230088496,1.345132743362832,2.2212389380530975,3.566371681415929,0.4778761061946903,0.3274336283185841,0.19469026548672566,0.8053097345132744,1.9823008849557522
barrybr01,1995,2008,Brent Robert Barry,G,0,78.0,185.0,Oregon State,12/31/1971,0000-00-00,W,,1000,0,25372,9001,482,2476,2958,3038,1001,271,1369,1911,6684,3067,1667,1370,3687,1497,6134,4491,0.45885697187312985,0.8218356328734253,0.40602115541090317,14,71.42857142857143,25.372,9.001,0.482,2.476,2.958,3.038,1.001,0.271,1.369,1.911
barrydr01,1997,1999,Drew William Barry,G,0,77.0,190.0,Georgia Tech,2/17/1973,0000-00-00,W,,62,0,603,134,8,60,68,111,19,2,55,75,104,43,31,24,64,24,86,72,0.41346153846153844,0.7741935483870968,0.375,3,20.666666666666668,9.725806451612904,2.161290322580645,0.12903225806451613,0.967741935483871,1.096774193548387,1.7903225806451613,0.3064516129032258,0.03225806451612903,0.8870967741935484,1.2096774193548387
barryjo01,1992,2005,Jon Alan Barry,G,0,76.0,195.0,Georgia Tech,7/25/1969,0000-00-00,W,,883,0,14809,5041,340,1291,1631,1869,754,114,860,1085,3942,1704,1079,916,1825,717,3408,2151,0.4322678843226788,0.8489341983317887,0.39287671232876714,14,63.07142857142857,16.77123442808607,5.7089467723669305,0.38505096262740657,1.462061155152888,1.8471121177802945,2.1166477916194792,0.853907134767837,0.1291053227633069,0.9739524348810872,1.2287655719139299
bartovi01,1971,1971,Victor Bartolome,C,0,84.0,230.0,Oregon State,9/29/1948,0000-00-00,W,,38,0,165,34,0,0,60,3,0,0,0,22,59,15,5,4,0,0,30,0,0.2542372881355932,0.8,,1,38.0,4.342105263157895,0.8947368421052632,0.0,0.0,1.5789473684210527,0.07894736842105263,0.0,0.0,0.0,0.5789473684210527
basdeed01,2005,2005,Edward Richard Basden,G,0,77.0,215.0,Charlotte,2/15/1983,0000-00-00,B,,19,0,141,39,7,21,28,8,9,2,9,17,37,15,10,8,7,1,30,3,0.40540540540540543,0.8,0.14285714285714285,1,19.0,7.421052631578948,2.0526315789473686,0.3684210526315789,1.105263157894737,1.4736842105263157,0.42105263157894735,0.47368421052631576,0.10526315789473684,0.47368421052631576,0.8947368421052632
baskeje01,1975,1975,Jerry W. Baskerville,F,0,79.0,190.0,Temple,11/10/1951,0000-00-00,B,,21,0,105,26,13,15,28,3,6,5,0,32,26,8,16,10,0,0,16,0,0.3076923076923077,0.625,,1,21.0,5.0,1.2380952380952381,0.6190476190476191,0.7142857142857143,1.3333333333333333,0.14285714285714285,0.2857142857142857,0.23809523809523808,0.0,1.5238095238095237
bassbr01,2005,2011,Brandon Sam Bass,F,0,80.0,240.0,Louisiana State,4/30/1985,0000-00-00,B,,443,116,9171,3768,636,1318,1954,265,154,268,412,780,2947,1449,1040,870,13,0,2898,0,0.4916864608076009,0.8365384615384616,0.0,7,63.285714285714285,20.702031602708804,8.505643340857787,1.435665914221219,2.975169300225734,4.410835214446952,0.5981941309255079,0.3476297968397291,0.6049661399548533,0.9300225733634312,1.7607223476297968
basseti01,1973,1979,Eugene Timothy Bassett,F-C,0,80.0,225.0,Georgia,4/1/1951,0000-00-00,B,,497,0,11822,3111,1237,2096,3333,605,367,241,499,1339,3048,1300,856,507,14,4,2600,12,0.42650918635170604,0.5922897196261683,0.2857142857142857,7,71.0,23.78672032193159,6.259557344064386,2.488933601609658,4.217303822937626,6.706237424547283,1.2173038229376258,0.738430583501006,0.48490945674044267,1.0040241448692153,2.694164989939638
bastoma01,2002,2008,Maceo Demond Baston,F,0,81.0,215.0,Michigan ,5/29/1975,0000-00-00,B,,106,0,833,286,56,119,175,26,25,43,54,140,172,106,96,71,8,3,212,9,0.6162790697674418,0.7395833333333334,0.375,7,15.142857142857142,7.8584905660377355,2.69811320754717,0.5283018867924528,1.1226415094339623,1.650943396226415,0.24528301886792453,0.2358490566037736,0.4056603773584906,0.5094339622641509,1.320754716981132
bateeme01,2001,2003,Mengke Bateer,C,0,83.0,290.0,none,11/20/1975,0000-00-00,O,,46,0,494,156,39,75,114,27,11,5,40,118,156,61,39,29,15,5,122,15,0.391025641025641,0.7435897435897436,0.3333333333333333,3,15.333333333333334,10.73913043478261,3.391304347826087,0.8478260869565217,1.6304347826086956,2.4782608695652173,0.5869565217391305,0.2391304347826087,0.10869565217391304,0.8695652173913043,2.5652173913043477
batesbi01,1979,1982,Billy Ray Bates,G,0,76.0,210.0,Kentucky State,5/31/1956,0000-00-00,B,,193,0,3547,2357,153,177,330,377,161,18,300,289,2006,959,502,400,127,39,1918,117,0.4780658025922233,0.796812749003984,0.30708661417322836,4,48.25,18.378238341968913,12.212435233160623,0.7927461139896373,0.917098445595855,1.7098445595854923,1.9533678756476685,0.8341968911917098,0.09326424870466321,1.5544041450777202,1.4974093264248705
batises01,2005,2006,Esteban Damian Batista Hernandez,F-C,0,82.0,270.0,none,9/2/1983,0000-00-00,W,,70,0,576,121,68,106,174,11,18,11,42,124,96,42,60,37,1,0,84,0,0.4375,0.6166666666666667,0.0,2,35.0,8.228571428571428,1.7285714285714286,0.9714285714285714,1.5142857142857142,2.4857142857142858,0.15714285714285714,0.2571428571428571,0.15714285714285714,0.6,1.7714285714285714
batismi01,2002,2002,Michael James Batiste,F,0,80.0,225.0,Arizona State,11/21/1977,0000-00-00,B,,75,0,1249,481,82,175,257,52,42,16,69,120,467,197,88,69,81,18,394,54,0.42184154175588867,0.7840909090909091,0.2222222222222222,1,75.0,16.653333333333332,6.413333333333333,1.0933333333333333,2.3333333333333335,3.4266666666666667,0.6933333333333334,0.56,0.21333333333333335,0.92,1.6
battish01,2001,2011,Shane Courtney Battier,G-F,0,80.0,220.0,Duke,9/9/1978,0000-00-00,B,,906,98,29189,8180,1288,2785,4073,1682,964,860,892,2150,6631,2912,1629,1211,3010,1145,5824,3435,0.43914944955511986,0.7434008594229589,0.3803986710963455,11,82.36363636363636,32.21743929359823,9.02869757174393,1.4216335540838851,3.073951434878587,4.495584988962473,1.8565121412803531,1.0640176600441502,0.9492273730684326,0.9845474613686535,2.3730684326710816
battito01,1997,2011,Demetrius Antonio Battie,C-F,0,83.0,230.0,Texas Tech,2/11/1976,0000-00-00,B,,893,11,18556,5312,1440,3063,4503,543,434,763,725,2325,4598,2247,1177,806,77,12,4494,36,0.48869073510221833,0.6847918436703483,0.15584415584415584,15,59.53333333333333,20.77939529675252,5.948488241881299,1.612541993281075,3.4300111982082866,5.042553191489362,0.6080627099664053,0.48600223964165734,0.8544232922732363,0.8118701007838746,2.6035834266517357
battljo01,1985,1994,John Sidney Battle,G,0,74.0,175.0,Rutgers,11/9/1962,0000-00-00,B,,667,0,11629,5685,195,699,894,1339,286,44,714,944,4719,2178,1584,1263,249,66,4356,198,0.46153846153846156,0.7973484848484849,0.26506024096385544,10,66.7,17.434782608695652,8.523238380809595,0.29235382308845576,1.047976011994003,1.3403298350824588,2.007496251874063,0.4287856071964018,0.06596701649175413,1.0704647676161918,1.4152923538230884
battlke01,1989,1992,Kenneth R. Battle,F,0,78.0,210.0,Illinois,10/10/1964,0000-00-00,B,,142,0,1829,636,139,193,332,106,98,31,93,219,495,247,190,138,30,4,494,12,0.498989898989899,0.7263157894736842,0.13333333333333333,4,35.5,12.880281690140846,4.47887323943662,0.9788732394366197,1.3591549295774648,2.3380281690140845,0.7464788732394366,0.6901408450704225,0.21830985915492956,0.6549295774647887,1.5422535211267605
battoda01,1982,1983,David Robert Batton,C,0,82.0,240.0,Notre Dame,3/26/1956,0000-00-00,W,,58,0,589,188,46,77,123,32,15,16,32,61,201,90,17,8,3,0,180,0,0.44776119402985076,0.47058823529411764,0.0,2,29.0,10.155172413793103,3.2413793103448274,0.7931034482758621,1.3275862068965518,2.1206896551724137,0.5517241379310345,0.25862068965517243,0.27586206896551724,0.5517241379310345,1.0517241379310345
battsll01,1974,1974,Lloyd Batts,G-F,0,76.0,185.0,Cincinnati,5/9/1951,0000-00-00,B,,58,0,1317,598,71,126,197,106,73,6,89,104,680,249,94,58,147,42,498,126,0.36617647058823527,0.6170212765957447,0.2857142857142857,1,58.0,22.70689655172414,10.310344827586206,1.2241379310344827,2.1724137931034484,3.396551724137931,1.8275862068965518,1.2586206896551724,0.10344827586206896,1.5344827586206897,1.793103448275862
batumni01,2008,2011,Nicolas Batum,F-G,0,80.0,200.0,none,12/14/1988,0000-00-00,B,,273,112,7038,2718,312,713,1025,339,207,181,264,555,2169,997,438,365,967,359,1994,1077,0.45965882895343474,0.8333333333333334,0.37125129265770423,4,68.25,25.78021978021978,9.956043956043956,1.1428571428571428,2.6117216117216118,3.7545787545787546,1.2417582417582418,0.7582417582417582,0.663003663003663,0.967032967032967,2.032967032967033
baxtelo01,2002,2005,Lonny Leroy Baxter,F,0,79.0,260.0,Maryland,7/27/1979,0000-00-00,B,,162,0,1884,637,178,299,477,40,37,59,108,324,530,247,216,142,5,1,494,3,0.4660377358490566,0.6574074074074074,0.2,4,40.5,11.62962962962963,3.932098765432099,1.0987654320987654,1.845679012345679,2.9444444444444446,0.24691358024691357,0.22839506172839505,0.36419753086419754,0.6666666666666666,2.0
bayleje01,2008,2011,Jerryd Andrew Bayless,G,0,75.0,200.0,Arizona ,8/20/1988,0000-00-00,B,,237,27,4333,1949,64,361,425,657,106,17,339,473,1536,634,666,546,385,135,1268,405,0.4127604166666667,0.8198198198198198,0.35064935064935066,4,59.25,18.282700421940927,8.223628691983123,0.270042194092827,1.5232067510548524,1.7932489451476794,2.7721518987341773,0.4472573839662447,0.07172995780590717,1.4303797468354431,1.9957805907172996
bazarse01,1994,1994,Sergei Valeryanovich Bazarevich,G,0,74.0,162.0,State Academy of Phys Ed.,3/16/1965,0000-00-00,W,,10,0,74,30,1,6,7,14,1,1,7,10,22,11,9,7,6,1,22,3,0.5,0.7777777777777778,0.16666666666666666,1,10.0,7.4,3.0,0.1,0.6,0.7,1.4,0.1,0.1,0.7,1.0
beaslje01,2003,2003,Jerome Beasley,F,0,81.0,237.0,North Dakota,5/17/1980,0000-00-00,B,,2,0,5,2,0,1,1,0,0,0,0,0,3,1,0,0,0,0,2,0,0.3333333333333333,,,1,2.0,2.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
beaslmi01,2008,2011,Michael Paul Beasley,F,0,82.0,245.0,Kansas State,1/9/1989,0000-00-00,B,,291,85,8097,4358,410,1223,1633,396,199,164,551,734,3877,1758,893,678,463,164,3516,492,0.4534433840598401,0.7592385218365062,0.3542116630669546,4,72.75,27.824742268041238,14.97594501718213,1.4089347079037802,4.202749140893471,5.6116838487972505,1.3608247422680413,0.6838487972508591,0.563573883161512,1.8934707903780068,2.52233676975945
beaubro01,2009,2011,Rodrigue Beaubois,G,0,72.0,170.0,none,2/24/1988,0000-00-00,B,,143,38,2390,1126,40,248,288,296,105,48,175,264,988,446,154,124,332,110,892,330,0.451417004048583,0.8051948051948052,0.3313253012048193,3,47.666666666666664,16.713286713286713,7.874125874125874,0.27972027972027974,1.7342657342657342,2.013986013986014,2.06993006993007,0.7342657342657343,0.3356643356643357,1.2237762237762237,1.8461538461538463
beckco01,1995,1998,Corey Laveon Beck,G,0,73.0,190.0,Arkansas,5/27/1971,0000-00-00,B,,94,0,977,256,37,89,126,123,47,9,90,138,218,99,78,54,7,4,198,12,0.4541284403669725,0.6923076923076923,0.5714285714285714,4,23.5,10.393617021276595,2.723404255319149,0.39361702127659576,0.9468085106382979,1.3404255319148937,1.3085106382978724,0.5,0.09574468085106383,0.9574468085106383,1.4680851063829787
bedfowi01,1986,1992,William Bedford,C,0,84.0,225.0,Memphis State,12/14/1963,0000-00-00,B,,252,0,2607,993,210,389,599,113,40,131,177,377,1010,414,259,158,24,7,828,21,0.4099009900990099,0.61003861003861,0.2916666666666667,7,36.0,10.345238095238095,3.9404761904761907,0.8333333333333334,1.5436507936507937,2.376984126984127,0.44841269841269843,0.15873015873015872,0.5198412698412699,0.7023809523809523,1.496031746031746
behagro01,1973,1979,Ronald Michael Behagen,F-C,0,81.0,185.0,Minnesota,1/14/1951,0000-00-00,B,,396,0,9253,4028,893,1850,2743,633,291,162,190,1325,3800,1618,1050,792,0,0,3236,0,0.42578947368421055,0.7542857142857143,,7,56.57142857142857,23.366161616161616,10.171717171717171,2.255050505050505,4.671717171717172,6.9267676767676765,1.5984848484848484,0.7348484848484849,0.4090909090909091,0.4797979797979798,3.345959595959596
belinma01,2007,2011,Marco Stefano Belinelli,G,0,77.0,192.0,none,3/25/1986,0000-00-00,W,,293,130,6338,2610,63,445,508,389,174,17,281,441,2229,941,440,351,964,377,1882,1131,0.42216240466576943,0.7977272727272727,0.39107883817427386,5,58.6,21.631399317406142,8.907849829351536,0.2150170648464164,1.5187713310580204,1.733788395904437,1.3276450511945392,0.5938566552901023,0.05802047781569966,0.9590443686006825,1.5051194539249146
bellch01,2001,2010,Charlie Will Bell,G,0,75.0,200.0,Michigan State,3/12/1979,0000-00-00,B,,384,0,9488,3250,182,635,817,864,306,33,368,767,2936,1209,504,389,1225,443,2418,1329,0.41178474114441416,0.7718253968253969,0.3616326530612245,10,38.4,24.708333333333332,8.463541666666666,0.4739583333333333,1.6536458333333333,2.1276041666666665,2.25,0.796875,0.0859375,0.9583333333333334,1.9973958333333333
bellde01,1973,1975,Dennis R. Bell,F,0,77.0,185.0,Drake,6/2/1951,0000-00-00,B,,66,0,572,177,52,71,123,28,28,10,0,71,211,77,48,23,0,0,154,0,0.36492890995260663,0.4791666666666667,,3,22.0,8.666666666666666,2.6818181818181817,0.7878787878787878,1.0757575757575757,1.8636363636363635,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.0,1.0757575757575757
bellra01,2000,2011,Raja Bell,G,0,77.0,210.0,Florida International,9/19/1976,0000-00-00,B,,774,96,21577,7543,446,1696,2142,1310,527,137,736,2030,6340,2774,1206,958,2530,1037,5548,3111,0.43753943217665614,0.7943615257048093,0.4098814229249012,12,64.5,27.877260981912144,9.74547803617571,0.5762273901808785,2.1912144702842378,2.7674418604651163,1.6925064599483204,0.6808785529715762,0.17700258397932817,0.9509043927648578,2.6227390180878554
belltr01,2003,2003,Troy Devon Bell,G,0,73.0,180.0,Boston College,11/10/1980,0000-00-00,B,,6,0,34,11,3,1,4,4,1,0,6,6,18,4,3,3,4,0,8,0,0.2222222222222222,1.0,0.0,1,6.0,5.666666666666667,1.8333333333333333,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.0,1.0,1.0
benbole01,1974,1975,Leon Benbow,G,0,76.0,185.0,Jacksonville,7/23/1950,0000-00-00,B,,117,0,1843,633,80,135,215,185,73,17,0,227,649,256,160,121,0,0,512,0,0.39445300462249616,0.75625,,2,58.5,15.752136752136753,5.410256410256411,0.6837606837606838,1.1538461538461537,1.8376068376068375,1.5811965811965811,0.6239316239316239,0.1452991452991453,0.0,1.9401709401709402
bendejo01,1999,2009,Jonathan Rene Bender,F,0,83.0,198.0,none,1/30/1981,0000-00-00,B,,296,0,4150,1565,166,458,624,179,48,188,275,421,1318,549,466,353,333,114,1098,342,0.4165402124430956,0.7575107296137339,0.34234234234234234,11,26.90909090909091,14.02027027027027,5.287162162162162,0.5608108108108109,1.5472972972972974,2.108108108108108,0.6047297297297297,0.16216216216216217,0.6351351351351351,0.9290540540540541,1.4222972972972974
benjabe01,1985,1999,Lenard Benoit Benjamin,C,0,84.0,250.0,Creighton,11/22/1964,0000-00-00,B,,825,0,22343,9368,1481,4682,6163,1077,532,1615,1871,2345,7323,3638,2895,2091,22,1,7276,3,0.4967909326778643,0.722279792746114,0.045454545454545456,15,55.0,27.082424242424242,11.355151515151515,1.7951515151515152,5.675151515151515,7.470303030303031,1.3054545454545454,0.6448484848484849,1.9575757575757575,2.267878787878788,2.8424242424242423
benjaco01,1998,2002,Corey Dwight Benjamin,G,0,78.0,200.0,Oregon State,2/24/1978,0000-00-00,B,,153,0,2191,835,84,175,259,143,71,48,164,316,812,317,221,144,197,57,634,171,0.39039408866995073,0.6515837104072398,0.2893401015228426,5,30.6,14.320261437908497,5.457516339869281,0.5490196078431373,1.1437908496732025,1.6928104575163399,0.934640522875817,0.46405228758169936,0.3137254901960784,1.0718954248366013,2.065359477124183
benneel01,1994,1996,Elmer James Bennett,G,0,72.0,170.0,Notre Dame,2/13/1970,0000-00-00,B,,21,0,159,48,1,9,10,22,9,1,20,16,47,16,18,13,11,3,32,9,0.3404255319148936,0.7222222222222222,0.2727272727272727,3,7.0,7.571428571428571,2.2857142857142856,0.047619047619047616,0.42857142857142855,0.47619047619047616,1.0476190476190477,0.42857142857142855,0.047619047619047616,0.9523809523809523,0.7619047619047619
bennema01,1995,1999,Mario Marcell Bennett,F,0,81.0,220.0,Arizona State,8/1/1973,0000-00-00,B,,74,0,624,277,88,103,191,24,31,23,35,114,214,114,92,48,3,1,228,3,0.5327102803738317,0.5217391304347826,0.3333333333333333,5,14.8,8.432432432432432,3.7432432432432434,1.1891891891891893,1.3918918918918919,2.581081081081081,0.32432432432432434,0.4189189189189189,0.3108108108108108,0.47297297297297297,1.5405405405405406
benneme01,1975,1981,Melvin P. Bennett,F,0,79.0,200.0,Pittsburgh,1/4/1955,0000-00-00,B,,204,0,3725,1402,442,510,952,204,129,98,241,533,1258,481,722,440,4,0,962,0,0.38235294117647056,0.6094182825484764,0.0,7,29.142857142857142,18.25980392156863,6.872549019607843,2.1666666666666665,2.5,4.666666666666667,1.0,0.6323529411764706,0.4803921568627451,1.1813725490196079,2.6127450980392157
benneto01,1992,1994,Anthony Guy Bennett,G,0,72.0,175.0,Wisconsin-Green Bay,6/1/1969,0000-00-00,W,,160,0,1972,568,29,135,164,316,71,2,98,208,561,233,58,43,172,59,466,177,0.41532976827094475,0.7413793103448276,0.3430232558139535,3,53.333333333333336,12.325,3.55,0.18125,0.84375,1.025,1.975,0.44375,0.0125,0.6125,1.3
bennewi01,1989,1991,Winston George Bennett,F,0,79.0,210.0,Kentucky,2/9/1965,0000-00-00,B,,141,0,2292,698,191,244,435,125,53,22,119,316,651,280,199,138,1,0,560,0,0.43010752688172044,0.6934673366834171,0.0,3,47.0,16.25531914893617,4.950354609929078,1.3546099290780143,1.7304964539007093,3.0851063829787235,0.8865248226950354,0.375886524822695,0.15602836879432624,0.8439716312056738,2.2411347517730498
benoida01,1991,2000,David Benoit,F,0,80.0,220.0,Alabama,5/9/1968,0000-00-00,B,,549,0,10551,3865,638,1558,2196,321,235,277,478,1132,3432,1493,796,630,758,249,2986,747,0.43502331002331,0.7914572864321608,0.32849604221635886,10,54.9,19.218579234972676,7.040072859744991,1.162112932604736,2.8378870673952643,4.0,0.5846994535519126,0.42805100182149364,0.5045537340619308,0.8706739526411658,2.061930783242259
bensoke01,1977,1987,Michael Kent Benson,C,0,82.0,235.0,Indiana,12/27/1954,0000-00-00,W,,709,0,16151,6305,1242,2733,3975,1217,623,600,1086,2007,5340,2634,1363,1030,34,7,5268,21,0.49325842696629213,0.7556859867938371,0.20588235294117646,11,64.45454545454545,22.77997179125529,8.89280677009873,1.7517630465444287,3.854724964739069,5.606488011283498,1.7165021156558533,0.8787023977433004,0.846262341325811,1.531734837799718,2.8307475317348376
