playerID,Starting Year,Last Year,Full Name,pos,MVP,height,weight,college,birthDate,deathDate,race,Year Inducted,Total GP,Total GS,Total Minutes,Total Points,Total Off. Rebounds,Total Def. Rebounds,Total Rebounds,Total Assists,Total Steals,Total Blocks,Total Turnovers,Total PF,Total FG Attempted,Total FG Made,Total FT Attempted,Total FT Made,Total Three Attempted,Total Three Made,Total FG Points,Total Three Made Points,Total FG %,Total FT %,Total Three %,Years Played,GP per Year,Minutes per Game,Points per Game,O. Rebounds per Game,D. Rebounds per Game,Rebounds per Game,Assists per Game,Steals per Game,Blocks per Game,Turnovers per Game,PF per Game
eavesje01,1982,1986,Jerry Lee Eaves,G,0,76.0,180.0,Louisville,2/8/1959,0000-00-00,B,,179,0,2817,1187,67,151,218,427,90,10,258,228,928,438,400,309,17,2,876,6,0.47198275862068967,0.7725,0.11764705882352941,5,35.8,15.737430167597765,6.631284916201118,0.3743016759776536,0.8435754189944135,1.217877094972067,2.3854748603351954,0.5027932960893855,0.055865921787709494,1.441340782122905,1.2737430167597765
ebankde01,2010,2011,Devin Ebanks,F,0,81.0,215.0,West Virginia,10/28/1989,0000-00-00,B,,53,18,640,196,48,53,101,20,18,18,26,46,179,74,66,46,17,2,148,6,0.4134078212290503,0.696969696969697,0.11764705882352941,2,26.5,12.075471698113208,3.69811320754717,0.9056603773584906,1.0,1.9056603773584906,0.37735849056603776,0.33962264150943394,0.33962264150943394,0.49056603773584906,0.8679245283018868
ebaugfl01,1938,1941,Floyd Ebaugh,C,0,79.0,230.0,Nebraska,5/30/1914,0000-00-00,W,,76,0,0,319,0,0,0,0,0,0,0,50,0,122,70,75,0,0,244,0,inf,1.0714285714285714,,4,19.0,0.0,4.197368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578947368421053
ebbenbi01,1957,1957,William Edward Ebben,G,0,76.0,190.0,Detroit,10/7/1935,0000-00-00,W,,8,0,50,15,0,0,8,4,0,0,0,5,28,6,4,3,0,0,12,0,0.21428571428571427,0.75,,1,8.0,6.25,1.875,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.625
eberhal01,1974,1977,Allen Dean Eberhard,F,0,78.0,225.0,Missouri,5/10/1952,0000-00-00,W,,231,0,4362,1545,283,512,795,184,167,39,23,564,1356,584,476,377,0,0,1168,0,0.4306784660766962,0.792016806722689,,4,57.75,18.883116883116884,6.688311688311688,1.225108225108225,2.2164502164502164,3.4415584415584415,0.7965367965367965,0.7229437229437229,0.16883116883116883,0.09956709956709957,2.4415584415584415
ebind01,2003,2004,Ndudi Ebi,F,0,81.0,195.0,none,6/18/1984,0000-00-00,B,,19,0,86,40,8,11,19,4,1,5,6,13,35,17,13,6,1,0,34,0,0.4857142857142857,0.46153846153846156,0.0,2,9.5,4.526315789473684,2.1052631578947367,0.42105263157894735,0.5789473684210527,1.0,0.21052631578947367,0.05263157894736842,0.2631578947368421,0.3157894736842105,0.6842105263157895
ebronro01,1973,1973,Roy Lester Ebron,C,0,81.0,220.0,Southwestern Louisiana,8/31/1951,0000-00-00,B,,47,0,570,266,89,102,191,21,16,36,37,74,230,109,94,48,1,0,218,0,0.47391304347826085,0.5106382978723404,0.0,1,47.0,12.127659574468085,5.659574468085107,1.8936170212765957,2.1702127659574466,4.0638297872340425,0.44680851063829785,0.3404255319148936,0.7659574468085106,0.7872340425531915,1.574468085106383
eddiepa01,1991,1991,Patrick Eddie,C,0,83.0,240.0,Mississippi,12/27/1967,0000-00-00,B,,4,0,13,4,0,1,1,0,0,0,0,3,9,2,0,0,0,0,4,0,0.2222222222222222,,,1,4.0,3.25,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.75
eddledi01,1949,1952,Thomas Dwight Eddleman,F-G,0,74.5,189.0,Illinois,12/27/1922,8/1/2001,W,,213,0,1671,2568,0,0,658,429,0,0,0,750,2797,1003,893,562,0,0,2006,0,0.35859849839113334,0.6293393057110862,,4,53.25,7.845070422535211,12.056338028169014,0.0,0.0,3.0892018779342725,2.0140845070422535,0.0,0.0,0.0,3.5211267605633805
edelike01,1984,1984,Kenton Scott Edelin,F,0,80.0,204.0,Virginia,5/24/1962,0000-00-00,B,,10,0,143,11,8,18,26,10,5,4,3,39,13,4,8,3,0,0,8,0,0.3076923076923077,0.375,,1,10.0,14.3,1.1,0.8,1.8,2.6,1.0,0.5,0.4,0.3,3.9
edgech01,1973,1974,Charles Edge,F,0,78.0,210.0,Lemoyne-Owen,2/23/1950,0000-00-00,B,,162,0,3132,1205,418,572,990,111,117,105,217,246,1018,509,296,187,4,0,1018,0,0.5,0.6317567567567568,0.0,2,81.0,19.333333333333332,7.438271604938271,2.580246913580247,3.5308641975308643,6.111111111111111,0.6851851851851852,0.7222222222222222,0.6481481481481481,1.3395061728395061,1.5185185185185186
edmonbo01,1967,1969,Bobby Joe Edmonds,F,0,78.0,220.0,Tennessee State,3/8/1941,11/12/1991,B,,78,0,1397,600,2,2,396,31,0,0,128,196,507,220,241,158,8,2,440,6,0.4339250493096647,0.6556016597510373,0.25,3,26.0,17.91025641025641,7.6923076923076925,0.02564102564102564,0.02564102564102564,5.076923076923077,0.3974358974358974,0.0,0.0,1.641025641025641,2.5128205128205128
edmonke01,1982,1983,Keith Andre Edmonson,G,0,77.0,195.0,Purdue,9/28/1960,0000-00-00,B,,88,0,933,524,67,61,128,57,37,13,81,124,461,207,153,110,2,0,414,0,0.4490238611713666,0.7189542483660131,0.0,2,44.0,10.602272727272727,5.954545454545454,0.7613636363636364,0.6931818181818182,1.4545454545454546,0.6477272727272727,0.42045454545454547,0.14772727272727273,0.9204545454545454,1.4090909090909092
edneyty01,1995,2000,Tyus Dwayne Edney,G,0,70.0,152.0,UCLA,2/14/1973,0000-00-00,B,,232,0,4874,1780,124,281,405,924,226,6,404,399,1487,603,630,507,211,67,1206,201,0.4055144586415602,0.8047619047619048,0.3175355450236967,6,38.666666666666664,21.00862068965517,7.672413793103448,0.5344827586206896,1.2112068965517242,1.7456896551724137,3.9827586206896552,0.9741379310344828,0.02586206896551724,1.7413793103448276,1.7198275862068966
edwarbi01,1993,1993,William Allen Edwards,F,0,80.0,215.0,Wright State,9/22/1971,0000-00-00,B,,3,0,44,6,5,9,14,4,3,1,4,6,18,2,5,2,5,0,4,0,0.1111111111111111,0.4,0.0,1,3.0,14.666666666666666,2.0,1.6666666666666667,3.0,4.666666666666667,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,2.0
edwarbl01,1989,1998,Theodore Edwards,G-F,0,76.0,200.0,East Carolina,10/31/1965,0000-00-00,B,,738,0,19131,7850,736,1743,2479,1453,768,303,1242,2024,6588,3128,1650,1285,924,309,6256,927,0.474802671523983,0.7787878787878788,0.3344155844155844,10,73.8,25.922764227642276,10.636856368563686,0.997289972899729,2.361788617886179,3.359078590785908,1.9688346883468835,1.0406504065040652,0.4105691056910569,1.6829268292682926,2.7425474254742546
edwarco01,2004,2004,Corsley Edwards,F,0,81.0,275.0,Central Connecticut State,3/5/1979,0000-00-00,B,,10,0,110,27,12,13,25,3,3,4,2,19,31,10,12,7,0,0,20,0,0.3225806451612903,0.5833333333333334,,1,10.0,11.0,2.7,1.2,1.3,2.5,0.3,0.3,0.4,0.2,1.9
edwarco02,1937,1948,Leroy Edwards,C-F,0,76.0,200.0,Kentucky,4/11/1914,8/25/1971,W,,376,0,0,3769,0,0,0,0,0,0,0,909,0,1234,1416,1301,0,0,2468,0,inf,0.9187853107344632,,12,31.333333333333332,0.0,10.023936170212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4175531914893615
edwardo01,1993,1995,Douglas Edwards,F,0,79.0,220.0,Florida State,1/21/1971,0000-00-00,B,,86,0,841,203,61,92,153,60,17,28,57,90,188,71,86,61,6,0,142,0,0.3776595744680851,0.7093023255813954,0.0,3,28.666666666666668,9.779069767441861,2.36046511627907,0.7093023255813954,1.069767441860465,1.7790697674418605,0.6976744186046512,0.19767441860465115,0.32558139534883723,0.6627906976744186,1.0465116279069768
edwarfr01,1981,1987,Franklin Delano Edwards,G,0,73.0,170.0,Cleveland State,2/2/1959,0000-00-00,B,,317,0,4569,1875,82,232,314,796,257,21,406,355,1696,763,435,347,34,2,1526,6,0.4498820754716981,0.7977011494252874,0.058823529411764705,7,45.285714285714285,14.413249211356467,5.914826498422713,0.2586750788643533,0.7318611987381703,0.9905362776025236,2.5110410094637223,0.8107255520504731,0.06624605678233439,1.2807570977917981,1.1198738170347002
edwargl01,1941,1941,Glen Edwards,G,0,0.0,0.0,,0000-00-00,0000-00-00,W,,3,0,0,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,0,inf,inf,,1,3.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
edwarja01,1977,1995,James Franklin Edwards,C-F,0,84.0,225.0,Washington,11/22/1955,0000-00-00,B,,1279,0,30568,15892,1914,4444,6358,1583,436,913,2057,4367,12577,6201,5006,3489,24,1,12402,3,0.4930428560069969,0.6969636436276468,0.041666666666666664,19,67.3157894736842,23.89992181391712,12.425332290852229,1.4964816262705238,3.4745895230648944,4.971071149335418,1.2376856919468335,0.3408913213448006,0.7138389366692729,1.6082877247849883,3.4143862392494135
edwarja02,1989,1989,Jay Charles Edwards,G,0,76.0,185.0,Indiana,1/3/1969,0000-00-00,B,,4,0,26,7,1,1,2,4,1,0,1,4,7,3,3,1,2,0,6,0,0.42857142857142855,0.3333333333333333,0.0,1,4.0,6.5,1.75,0.25,0.25,0.5,1.0,0.25,0.0,0.25,1.0
edwarjo01,2004,2005,John Edwards,C,0,84.0,275.0,Kent State,7/31/1981,0000-00-00,W,,65,0,435,99,26,41,67,8,6,19,20,88,94,42,25,15,0,0,84,0,0.44680851063829785,0.6,,2,32.5,6.6923076923076925,1.523076923076923,0.4,0.6307692307692307,1.0307692307692307,0.12307692307692308,0.09230769230769231,0.2923076923076923,0.3076923076923077,1.353846153846154
edwarke01,1988,2000,Kevin Durell Edwards,G,0,75.0,190.0,DePaul,10/30/1965,0000-00-00,B,,611,0,15535,6660,525,1151,1676,1625,832,198,1152,1040,6322,2673,1417,1138,527,176,5346,528,0.42280923758304334,0.803105151729005,0.33396584440227706,13,47.0,25.425531914893618,10.900163666121113,0.8592471358428805,1.88379705400982,2.7430441898527005,2.6595744680851063,1.3617021276595744,0.32405891980360063,1.8854337152209493,1.702127659574468
edwarto01,1941,1941,Thomas Edwards,F,0,70.0,170.0,Ohio University,1/4/1911,0000-00-00,W,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,inf,,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eganjo01,1961,1971,John Francis Egan,G,0,71.0,180.0,Providence,1/31/1939,0000-00-00,W,,754,0,15403,5944,0,0,1351,2233,0,0,0,1538,5236,2254,1785,1436,0,0,4508,0,0.4304812834224599,0.8044817927170869,,11,68.54545454545455,20.428381962864723,7.883289124668435,0.0,0.0,1.7917771883289124,2.9615384615384617,0.0,0.0,0.0,2.0397877984084882
egglelo01,1947,1948,Lonnie J. Eggleston,G,0,72.0,170.0,Oklahoma A&M,6/8/1918,7/10/1998,W,,7,0,0,59,0,0,0,1,0,0,0,17,4,20,29,19,0,0,40,0,5.0,0.6551724137931034,,2,3.5,0.0,8.428571428571429,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,2.4285714285714284
ehlerbu01,1947,1948,Edwin S. Ehlers,F-G,0,75.0,198.0,Purdue,3/10/1923,0000-00-00,W,,99,0,0,800,0,0,0,177,0,0,0,211,1000,286,369,228,0,0,572,0,0.286,0.6178861788617886,,2,49.5,0.0,8.080808080808081,0.0,0.0,0.0,1.7878787878787878,0.0,0.0,0.0,2.1313131313131315
ehlercl01,1947,1947,Clyde Ehlers,C,0,77.0,230.0,Nebraska,0000-00-00,0000-00-00,W,,6,0,0,6,0,0,0,0,0,0,0,5,0,2,5,2,0,0,4,0,inf,0.4,,1,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334
ehlocr01,1983,1996,Joel Craig Ehlo,G-F,0,78.0,180.0,Washington State,8/11/1961,0000-00-00,W,,949,0,22914,8108,1053,2308,3361,2678,1066,245,1316,1849,7151,3211,1454,1008,1850,678,6422,2034,0.4490281079569291,0.6932599724896836,0.36648648648648646,14,67.78571428571429,24.14541622760801,8.543730242360379,1.1095890410958904,2.4320337197049526,3.541622760800843,2.8219178082191783,1.1232876712328768,0.2581664910432034,1.386722866174921,1.9483667017913593
eich01,1941,1941, Elch,F,0,0.0,0.0,,0000-00-00,0000-00-00,W,,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,inf,,,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eichhdi01,1961,1961,Richard A. Eichhorst,G,0,75.0,200.0,Southeast Missouri,10/21/1933,0000-00-00,W,,1,0,10,2,0,0,1,3,0,0,0,1,2,1,0,0,0,0,2,0,0.5,,,1,1.0,10.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0
eisleho01,1994,2005,Howard Jonathan Eisley,G,0,74.0,177.0,Boston College,12/4/1972,0000-00-00,B,,874,0,17431,5577,225,1229,1454,2981,576,95,1277,1868,5039,2043,1118,931,1598,560,4086,1680,0.4054375868227823,0.832737030411449,0.3504380475594493,12,72.83333333333333,19.943935926773456,6.381006864988558,0.2574370709382151,1.4061784897025171,1.6636155606407323,3.4107551487414187,0.6590389016018307,0.10869565217391304,1.4610983981693364,2.137299771167048
ekeziob01,1999,2004,Obinna Ralph Ekezie,F-C,0,81.0,260.0,Maryland,8/22/1975,0000-00-00,B,,143,0,1516,510,146,237,383,31,38,27,95,254,390,165,250,180,1,0,330,0,0.4230769230769231,0.72,0.0,6,23.833333333333332,10.601398601398602,3.5664335664335662,1.020979020979021,1.6573426573426573,2.6783216783216783,0.21678321678321677,0.26573426573426573,0.1888111888111888,0.6643356643356644,1.7762237762237763
elamikh01,2000,2000,Khalid El-Amin,G,0,69.0,200.0,Connecticut,4/25/1979,0000-00-00,B,,50,0,936,314,21,60,81,145,48,2,54,99,311,115,72,56,84,28,230,84,0.36977491961414793,0.7777777777777778,0.3333333333333333,1,50.0,18.72,6.28,0.42,1.2,1.62,2.9,0.96,0.04,1.08,1.98
eliasdo01,1946,1946,Donald Carlton Eliason,F,0,74.0,210.0,Hamline,7/24/1918,8/18/2003,W,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
eliema01,1990,2000,Mario Antoine Elie,G-F,0,77.0,205.0,American International,11/26/1963,0000-00-00,B,,848,0,21708,7250,622,1737,2359,2139,765,145,1102,1698,5211,2448,1985,1690,1817,664,4896,1992,0.4697754749568221,0.8513853904282116,0.36543753439735827,11,77.0909090909091,25.599056603773583,8.549528301886792,0.7334905660377359,2.0483490566037736,2.7818396226415096,2.5224056603773586,0.902122641509434,0.17099056603773585,1.2995283018867925,2.0023584905660377
ellefra01,1948,1950,Eugene Ray Ellefson,C,0,80.0,230.0,West Texas State,11/18/1927,10/7/1994,W,,13,0,0,22,0,0,8,0,0,0,0,13,9,5,15,12,0,0,10,0,0.5555555555555556,0.8,,3,4.333333333333333,0.0,1.6923076923076923,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,1.0
ellinwa01,2009,2011,Wayne Robert Ellington,G,0,76.0,200.0,North Carolina,10/29/1987,0000-00-00,B,,189,12,3538,1226,73,293,366,179,74,18,153,213,1147,472,163,135,391,147,944,441,0.4115082824760244,0.8282208588957055,0.37595907928388744,3,63.0,18.719576719576718,6.4867724867724865,0.3862433862433862,1.5502645502645502,1.9365079365079365,0.9470899470899471,0.3915343915343915,0.09523809523809523,0.8095238095238095,1.126984126984127
elliobo01,1978,1980,Robert Alan Elliott,C-F,0,80.0,225.0,Arizona,8/18/1955,0000-00-00,B,,141,0,2324,980,187,315,502,204,69,34,233,306,720,356,410,266,6,2,712,6,0.49444444444444446,0.6487804878048781,0.3333333333333333,3,47.0,16.4822695035461,6.950354609929078,1.326241134751773,2.234042553191489,3.5602836879432624,1.446808510638298,0.48936170212765956,0.24113475177304963,1.6524822695035462,2.1702127659574466
elliode01,1937,1937,Denny Elliot,G,0,69.0,150.0,Otterbein,0000-00-00,0000-00-00,W,,9,0,0,25,0,0,0,0,0,0,0,0,0,10,0,5,0,0,20,0,inf,inf,,1,9.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elliose01,1989,2000,Sean Michael Elliott,F-G,0,80.0,205.0,Arizona,2/2/1968,0000-00-00,B,,827,0,27338,11662,899,2646,3545,2104,635,321,1475,1846,9152,4236,3162,2528,1777,662,8472,1986,0.46284965034965037,0.799493991144845,0.3725379853685988,12,68.91666666666667,33.05683192261185,14.101571946795646,1.0870616686819832,3.199516324062878,4.286577992744861,2.5441354292623943,0.7678355501813785,0.38814993954050786,1.7835550181378477,2.2321644498186215
ellisbo01,1958,1959,Alexander Ellis,F,0,77.0,185.0,Niagara,2/11/1936,5/6/2010,B,,134,0,2164,703,0,0,721,104,0,0,0,238,654,264,259,175,0,0,528,0,0.4036697247706422,0.6756756756756757,,2,67.0,16.149253731343283,5.246268656716418,0.0,0.0,5.380597014925373,0.7761194029850746,0.0,0.0,0.0,1.7761194029850746
ellisbo02,1977,1979,Maurice H. Ellis,F,0,80.0,197.0,Marquette,8/8/1954,0000-00-00,B,,183,0,2178,665,198,331,529,122,77,93,159,347,594,255,210,155,3,0,510,0,0.4292929292929293,0.7380952380952381,0.0,3,61.0,11.901639344262295,3.633879781420765,1.0819672131147542,1.8087431693989071,2.890710382513661,0.6666666666666666,0.4207650273224044,0.5081967213114754,0.8688524590163934,1.8961748633879782
ellisda01,1983,1999,Dale Ellis,G-F,0,79.0,205.0,Tennessee,8/6/1960,0000-00-00,B,,1282,0,36759,20015,1643,2831,4474,1838,1025,197,1868,2643,16184,7726,3536,2773,4468,1790,15452,5370,0.47738507167572913,0.7842194570135747,0.40062667860340195,17,75.41176470588235,28.673166926677066,15.612324492979718,1.281591263650546,2.208268330733229,3.489859594383775,1.4336973478939157,0.7995319812792512,0.15366614664586584,1.4570982839313573,2.061622464898596
ellisha01,1993,1997,Harold Ellis,G,0,77.0,200.0,Morehouse,10/7/1970,0000-00-00,B,,145,0,1923,840,177,114,291,89,159,18,111,252,592,312,329,215,21,1,624,3,0.527027027027027,0.6534954407294833,0.047619047619047616,5,29.0,13.26206896551724,5.793103448275862,1.2206896551724138,0.7862068965517242,2.0068965517241377,0.6137931034482759,1.096551724137931,0.12413793103448276,0.7655172413793103,1.7379310344827585
ellisjo01,1966,1973,Joseph Franklin Ellis,F-G,0,78.0,175.0,San Francisco,5/3/1944,0000-00-00,B,,562,0,10949,4825,37,85,2817,739,33,9,0,1472,5154,2029,1057,767,0,0,4058,0,0.39367481567714396,0.7256385998107853,,8,70.25,19.48220640569395,8.58540925266904,0.06583629893238434,0.1512455516014235,5.012455516014235,1.3149466192170818,0.05871886120996441,0.01601423487544484,0.0,2.619217081850534
ellisla01,1992,2002,LaPhonso Darnell Ellis,F,0,80.0,240.0,Notre Dame,5/5/1970,0000-00-00,B,,640,0,18129,7611,1354,2789,4143,1007,443,491,1025,1993,6574,2972,1950,1423,804,244,5944,732,0.45208396714329174,0.7297435897435898,0.3034825870646766,11,58.18181818181818,28.3265625,11.8921875,2.115625,4.3578125,6.4734375,1.5734375,0.6921875,0.7671875,1.6015625,3.1140625
ellisle01,1962,1975,Leroy Ellis,C-F,0,82.0,210.0,St. John's (NY),3/10/1940,6/2/2012,B,,1112,0,29007,10639,534,1060,9172,1449,146,151,0,2813,9802,4318,2758,2003,0,0,8636,0,0.4405223423791063,0.7262509064539522,,14,79.42857142857143,26.08543165467626,9.567446043165468,0.4802158273381295,0.9532374100719424,8.248201438848922,1.3030575539568345,0.13129496402877697,0.1357913669064748,0.0,2.5296762589928057
ellisle02,1991,1995,LeRon Perry Ellis,F-C,0,81.0,225.0,Syracuse,4/28/1969,0000-00-00,B,,92,0,859,277,87,133,220,29,25,37,35,105,254,110,93,57,0,0,220,0,0.4330708661417323,0.6129032258064516,,5,18.4,9.33695652173913,3.010869565217391,0.9456521739130435,1.4456521739130435,2.391304347826087,0.31521739130434784,0.2717391304347826,0.40217391304347827,0.3804347826086957,1.141304347826087
ellismo01,2005,2011,Monta Ellis,G,0,75.0,175.0,none,10/26/1985,0000-00-00,B,,445,138,15722,8545,351,1274,1625,1951,732,135,1211,1092,7125,3297,2050,1587,1120,364,6594,1092,0.46273684210526317,0.7741463414634147,0.325,7,63.57142857142857,35.33033707865169,19.202247191011235,0.7887640449438202,2.8629213483146065,3.651685393258427,4.384269662921349,1.644943820224719,0.30337078651685395,2.7213483146067414,2.453932584269663
ellispe01,1989,2000,Pervis Ellison,F-C,0,81.0,210.0,Louisville,4/3/1967,0000-00-00,B,,478,0,11661,4518,1098,2089,3187,693,295,757,802,1510,3598,1837,1223,843,20,1,3674,3,0.5105614230127848,0.6892886345053147,0.05,12,39.833333333333336,24.39539748953975,9.451882845188285,2.297071129707113,4.370292887029288,6.667364016736402,1.4497907949790796,0.6171548117154811,1.5836820083682008,1.6778242677824269,3.1589958158995817
elmorle01,1974,1983,Leonard J. Elmore,C-F,0,81.0,220.0,Maryland,3/28/1952,0000-00-00,B,,690,0,13168,4194,1170,2386,3556,640,613,718,816,1909,4223,1734,1001,725,5,1,3468,3,0.4106085721051385,0.7242757242757243,0.2,10,69.0,19.08405797101449,6.078260869565217,1.6956521739130435,3.457971014492754,5.153623188405797,0.927536231884058,0.8884057971014493,1.0405797101449274,1.182608695652174,2.7666666666666666
elserdo01,1941,1941,Donald L. Elser,F-C,0,76.0,220.0,Notre Dame,8/4/1913,10/18/1968,W,,6,0,0,27,0,0,0,0,0,0,0,0,0,10,0,7,0,0,20,0,inf,inf,,1,6.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elsonfr01,2003,2011,Francisco Marinho Robby Elson,C,0,83.0,230.0,California,2/28/1976,0000-00-00,B,,502,1,7581,1813,525,1198,1723,266,242,262,380,1068,1580,761,412,288,17,3,1522,9,0.4816455696202532,0.6990291262135923,0.17647058823529413,9,55.77777777777778,15.101593625498008,3.6115537848605577,1.045816733067729,2.3864541832669324,3.4322709163346614,0.5298804780876494,0.4820717131474104,0.5219123505976095,0.7569721115537849,2.1274900398406373
elstoda01,1974,1976,Darrell Eugene Elston,G,0,75.5,190.0,North Carolina,8/15/1952,0000-00-00,W,,77,0,1909,601,49,120,169,204,83,9,126,172,627,252,125,94,18,3,504,9,0.4019138755980861,0.752,0.16666666666666666,3,25.666666666666668,24.792207792207794,7.805194805194805,0.6363636363636364,1.5584415584415585,2.1948051948051948,2.6493506493506493,1.077922077922078,0.11688311688311688,1.6363636363636365,2.2337662337662336
elyme01,2002,2010,Melvin Ely,F-C,0,82.0,260.0,Fresno State,5/2/1978,0000-00-00,B,,380,2,6037,2001,453,772,1225,262,99,208,396,773,1711,784,692,433,3,0,1568,0,0.4582115721800117,0.6257225433526011,0.0,9,42.22222222222222,15.886842105263158,5.265789473684211,1.1921052631578948,2.031578947368421,3.223684210526316,0.6894736842105263,0.26052631578947366,0.5473684210526316,1.0421052631578946,2.0342105263157895
embrywa01,1958,1968,Wayne Richard Embry,C-F,0,80.0,240.0,Miami (OH),3/26/1937,0000-00-00,B,,887,0,23110,10946,0,0,7992,1258,0,0,0,3044,9581,4208,3952,2530,0,0,8416,0,0.4392025884563198,0.6401821862348178,,11,80.63636363636364,26.054114994363022,12.340473506200677,0.0,0.0,9.010146561443067,1.4182638105975198,0.0,0.0,0.0,3.431792559188275
emmetan01,2004,2011,Andre Emmett,G,0,77.0,230.0,Texas Tech,8/27/1982,0000-00-00,B,,14,0,73,20,2,6,8,1,2,1,3,6,13,6,13,8,1,0,12,0,0.46153846153846156,0.6153846153846154,0.0,8,1.75,5.214285714285714,1.4285714285714286,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.42857142857142855
endrene01,1943,1946,Ned R. Endress,F-G-C,0,74.0,200.0,Akron,3/2/1918,6/19/2010,W,,87,0,0,414,0,0,0,4,0,0,0,54,25,153,89,108,0,0,306,0,6.12,1.2134831460674158,,4,21.75,0.0,4.758620689655173,0.0,0.0,0.0,0.04597701149425287,0.0,0.0,0.0,0.6206896551724138
engdabu01,1941,1945,Warner Engdahl,G,0,73.0,210.0,Wisconsin-Superior,7/2/1918,0000-00-00,W,,49,0,0,73,0,0,0,0,0,0,0,0,0,22,2,29,0,0,44,0,inf,14.5,,5,9.8,0.0,1.489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
englaha01,1950,1950,Harold Eugene England,G,0,74.0,175.0,Kansas,9/9/1927,4/6/2011,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
englech01,1982,1987,Christopher Aaron Engler,C,0,83.0,245.0,Wyoming,3/1/1959,0000-00-00,W,,196,0,1411,345,137,251,388,45,32,42,91,276,337,139,99,67,0,0,278,0,0.4124629080118694,0.6767676767676768,,6,32.666666666666664,7.198979591836735,1.760204081632653,0.6989795918367347,1.280612244897959,1.9795918367346939,0.22959183673469388,0.16326530612244897,0.21428571428571427,0.4642857142857143,1.4081632653061225
englewa01,1988,1988,Wayne Edward Englestad,F,0,80.0,245.0,California-Irvine,12/6/1963,0000-00-00,W,,11,0,50,28,5,11,16,7,1,0,3,12,29,11,10,6,0,0,22,0,0.3793103448275862,0.6,,1,11.0,4.545454545454546,2.5454545454545454,0.45454545454545453,1.0,1.4545454545454546,0.6363636363636364,0.09090909090909091,0.0,0.2727272727272727,1.0909090909090908
engliaj01,1990,1991,Albert Jay English,G,0,75.0,175.0,Virginia Union,7/11/1967,0000-00-00,B,,151,0,3108,1502,140,175,315,320,57,24,203,287,1418,617,333,259,65,9,1234,27,0.43511988716502115,0.7777777777777778,0.13846153846153847,2,75.5,20.582781456953644,9.947019867549669,0.9271523178807947,1.1589403973509933,2.0860927152317883,2.119205298013245,0.37748344370860926,0.15894039735099338,1.3443708609271523,1.900662251655629
englial01,1976,1990,Alexander English,F,0,79.0,190.0,South Carolina,1/5/1954,0000-00-00,B,1997.0,1261,0,40490,27274,2944,3965,6909,4644,1114,865,2963,3215,22364,11327,5518,4602,91,18,22654,54,0.5064836344124486,0.8339978252990213,0.1978021978021978,15,84.06666666666666,32.10943695479778,21.628865979381445,2.3346550356859637,3.1443298969072164,5.47898493259318,3.6827914353687548,0.8834258524980174,0.6859635210150674,2.3497224425059478,2.549563838223632
englicl01,1970,1970,Claude W. English,F,0,76.0,180.0,Rhode Island,12/26/1946,0000-00-00,B,,18,0,70,27,0,0,20,6,0,0,0,15,42,11,7,5,0,0,22,0,0.2619047619047619,0.7142857142857143,,1,18.0,3.888888888888889,1.5,0.0,0.0,1.1111111111111112,0.3333333333333333,0.0,0.0,0.0,0.8333333333333334
englijo01,1992,1994,Stephen English,G,0,76.0,195.0,South Carolina,2/4/1970,0000-00-00,B,,57,0,635,193,13,44,57,48,19,14,47,89,190,79,42,23,36,12,158,36,0.41578947368421054,0.5476190476190477,0.3333333333333333,3,19.0,11.140350877192983,3.3859649122807016,0.22807017543859648,0.7719298245614035,1.0,0.8421052631578947,0.3333333333333333,0.24561403508771928,0.8245614035087719,1.5614035087719298
